2.0597,1.9544,1.4486,1.2625,1.3794,1.313,1.7341
2.0424,2.0356,1.4568,1.2625,1.3903,1.3059,1.7286
2.0191,2.0985,1.4629,1.2642,1.3845,1.2991,1.7295
1.9955,2.1443,1.4798,1.2585,1.3611,1.2974,1.7252
1.9751,2.1721,1.5086,1.2441,1.3292,1.2861,1.7057
1.9558,2.1923,1.5323,1.2336,1.306,1.2642,1.6863
1.9122,2.2108,1.5535,1.2294,1.2908,1.2375,1.68
1.8546,2.228,1.5742,1.235,1.2847,1.2069,1.7142
1.8213,2.247,1.5854,1.2458,1.2786,1.177,1.7587
1.8067,2.2618,1.5882,1.2536,1.2657,1.1533,1.773
1.7862,2.2698,1.5849,1.2594,1.2546,1.1436,1.7834
1.7604,2.2839,1.5744,1.2652,1.2412,1.1442,1.7922
1.744,2.3095,1.5612,1.2728,1.2262,1.1427,1.8032
1.7296,2.3326,1.5502,1.2783,1.2134,1.1453,1.8159
1.7277,2.3396,1.5436,1.2806,1.2042,1.1509,1.8228
1.7362,2.3347,1.5388,1.284,1.1992,1.1531,1.8244
1.7424,2.3321,1.5296,1.2881,1.1956,1.1492,1.8243
1.7469,2.3375,1.5055,1.291,1.1929,1.1388,1.8185
1.7596,2.3368,1.47,1.2916,1.1963,1.1274,1.8095
1.7783,2.3291,1.4396,1.2853,1.2023,1.1229,1.8029
1.7931,2.3271,1.422,1.2757,1.2066,1.1254,1.7982
1.8141,2.3329,1.4199,1.2737,1.2265,1.129,1.804
1.8484,2.3407,1.4243,1.2773,1.2558,1.1354,1.8118
1.8884,2.3491,1.4275,1.2749,1.2724,1.1418,1.8287
1.8964,2.3544,1.4298,1.263,1.2796,1.1484,1.8546
1.871,2.351,1.4271,1.2474,1.2897,1.1603,1.8612
1.8477,2.3458,1.4064,1.2478,1.2887,1.1743,1.8604
1.8272,2.3429,1.3619,1.2568,1.2799,1.1845,1.8598
1.8099,2.3344,1.3141,1.2532,1.2929,1.192,1.8594
1.7948,2.2725,1.2863,1.2455,1.3152,1.1902,1.8625
1.7765,2.1757,1.2713,1.2398,1.3314,1.1836,1.8613
1.7644,2.0929,1.2569,1.2425,1.3385,1.186,1.8616
1.7605,2.0042,1.2465,1.2496,1.3326,1.193,1.8653
1.7672,1.9302,1.2388,1.2514,1.3169,1.1982,1.8633
1.7815,1.9101,1.2315,1.2493,1.3004,1.1966,1.8585
1.8089,1.9353,1.2172,1.2461,1.2901,1.1971,1.8728
1.8626,1.9686,1.1978,1.2454,1.2842,1.1993,1.902
1.9197,1.9876,1.1836,1.2467,1.2817,1.1939,1.9189
1.9664,2.0056,1.1677,1.2526,1.2798,1.1934,1.9259
2.0094,2.0319,1.1504,1.2552,1.2716,1.1967,1.8895
2.0418,2.0522,1.1434,1.2487,1.2606,1.1991,1.8229
2.0583,2.0629,1.1513,1.2422,1.2611,1.2077,1.7769
2.0643,2.0697,1.1624,1.2322,1.2664,1.214,1.7447
2.0615,2.0685,1.1741,1.2249,1.2687,1.2117,1.7213
2.0553,2.0625,1.1896,1.23,1.2687,1.21,1.7042
2.0518,2.0581,1.2076,1.2533,1.2736,1.2105,1.6904
2.0575,2.07,1.2308,1.2848,1.2885,1.2109,1.6892
2.0678,2.0929,1.2542,1.3062,1.3026,1.2112,1.6984
2.0773,2.1056,1.2776,1.3437,1.316,1.2114,1.71
2.0902,2.1236,1.3009,1.3959,1.3305,1.2115,1.7244
2.1027,2.1494,1.3179,1.4367,1.3363,1.2134,1.735
2.1087,2.1719,1.3334,1.4664,1.3421,1.2112,1.7415
2.1131,2.1912,1.3493,1.4867,1.3571,1.2025,1.745
2.1143,2.1976,1.3609,1.4973,1.3602,1.1997,1.7402
2.1102,2.1985,1.3693,1.4994,1.3564,1.2165,1.7268
2.1229,2.2225,1.3755,1.4982,1.3645,1.2547,1.6935
2.1508,2.2558,1.3799,1.4944,1.3735,1.295,1.6494
2.1749,2.2755,1.3877,1.4959,1.3739,1.3197,1.6158
2.2009,2.2862,1.3994,1.4897,1.3741,1.3285,1.5843
2.2263,2.2913,1.4108,1.4722,1.379,1.3302,1.5557
2.2576,2.3023,1.425,1.4594,1.3747,1.3376,1.5291
2.2939,2.3202,1.4397,1.4501,1.3701,1.3554,1.5024
2.3204,2.3351,1.456,1.4434,1.3729,1.3728,1.4858
2.337,2.345,1.4736,1.4339,1.3766,1.3795,1.4738
2.3508,2.3478,1.485,1.424,1.3792,1.3783,1.4621
2.3609,2.3379,1.4919,1.4184,1.3796,1.3759,1.455
2.3557,2.3032,1.5011,1.4157,1.3844,1.3741,1.4499
2.3297,2.2426,1.5078,1.4108,1.3925,1.3681,1.4209
2.2849,2.1872,1.5042,1.4026,1.3969,1.359,1.3876
2.2395,2.1551,1.4974,1.3966,1.3971,1.354,1.3764
2.2024,2.1359,1.4909,1.3923,1.3957,1.3471,1.3666
2.1641,2.1167,1.4905,1.3892,1.3962,1.3373,1.3579
2.129,2.0986,1.4917,1.3929,1.3981,1.335,1.35
2.1076,2.0865,1.4824,1.4017,1.3948,1.338,1.3426
2.0951,2.0777,1.4757,1.4125,1.3895,1.3387,1.3723
2.087,2.0681,1.4836,1.4204,1.3855,1.3392,1.4277
2.0821,2.0652,1.5006,1.4156,1.3811,1.3411,1.4626
2.0867,2.0734,1.5115,1.3983,1.3732,1.3377,1.4839
2.091,2.0753,1.5084,1.3778,1.3579,1.3368,1.4881
2.0912,2.0736,1.5209,1.3645,1.3436,1.3472,1.4842
2.0923,2.0754,1.5452,1.3289,1.3298,1.3593,1.4813
2.087,2.06,1.5576,1.2735,1.3132,1.3697,1.4749
2.0707,2.0362,1.5719,1.2313,1.2977,1.3788,1.4703
2.0494,2.0178,1.5837,1.2024,1.2778,1.3899,1.4712
2.0391,1.9968,1.5843,1.1814,1.2564,1.4039,1.4886
2.0327,1.9771,1.5753,1.1642,1.2408,1.4096,1.5097
2.0141,1.9617,1.5633,1.1591,1.2294,1.3937,1.525
1.9666,1.9261,1.5586,1.1698,1.2212,1.3597,1.5703
1.9041,1.8771,1.5552,1.1865,1.2169,1.3316,1.6369
1.855,1.8426,1.5444,1.1933,1.2155,1.3211,1.6936
1.8078,1.8175,1.5309,1.1983,1.2074,1.3183,1.7394
1.762,1.7991,1.5183,1.2221,1.1943,1.3211,1.7728
1.7126,1.7759,1.5018,1.2574,1.1773,1.3216,1.7983
1.6605,1.7491,1.4795,1.2878,1.1515,1.3088,1.818
1.6334,1.7345,1.4587,1.3099,1.1268,1.2995,1.8323
1.6349,1.7289,1.4665,1.3245,1.1069,1.2977,1.8428
1.636,1.7248,1.4949,1.332,1.0923,1.2948,1.8504
1.633,1.7316,1.5156,1.3358,1.0857,1.2927,1.8593
1.6373,1.7414,1.5252,1.3387,1.0768,1.2895,1.8658
1.6404,1.7437,1.5268,1.3392,1.0643,1.2838,1.8683
1.6388,1.7454,1.5279,1.3379,1.0573,1.278,1.8656
1.6389,1.7418,1.5342,1.3355,1.0562,1.2787,1.8578
1.648,1.7241,1.5456,1.3399,1.0574,1.2891,1.8568
1.6683,1.7011,1.5553,1.3525,1.0583,1.303,1.864
1.6965,1.6944,1.5623,1.357,1.0569,1.31,1.8726
1.756,1.7094,1.5687,1.3541,1.0519,1.3182,1.9417
1.8349,1.7312,1.5707,1.3456,1.0522,1.3336,2.0325
1.9004,1.7483,1.557,1.3313,1.0604,1.3464,2.0848
1.9574,1.741,1.5315,1.3209,1.076,1.3557,2.1316
1.9948,1.7108,1.5085,1.31,1.0949,1.367,2.1693
2.0088,1.6728,1.4976,1.2971,1.1141,1.3737,2.2006
2.0106,1.6411,1.4728,1.2877,1.1318,1.3678,2.2206
2.012,1.6261,1.4321,1.2825,1.1429,1.3588,2.2351
2.0129,1.6153,1.4072,1.282,1.1509,1.3522,2.2476
2.0137,1.6006,1.3874,1.2883,1.1639,1.3522,2.2557
2.0225,1.5858,1.3667,1.2977,1.1822,1.3521,2.2589
2.0289,1.5871,1.3516,1.3061,1.1919,1.3474,2.2507
2.0263,1.5987,1.3406,1.3138,1.1938,1.3439,2.2372
2.0255,1.6135,1.3325,1.313,1.1898,1.3414,2.2273
2.0217,1.6269,1.3346,1.3059,1.1759,1.3347,2.195
2.0242,1.643,1.356,1.3008,1.1602,1.3201,2.142
2.0343,1.6659,1.3822,1.297,1.1488,1.2993,2.0992
2.0508,1.6839,1.4012,1.2893,1.1404,1.2773,2.0723
2.0759,1.7066,1.4166,1.2626,1.1285,1.2596,2.06
2.0942,1.7315,1.4404,1.2214,1.116,1.2535,2.0532
2.1036,1.7449,1.4746,1.1856,1.1089,1.2704,2.0482
2.1104,1.7571,1.4994,1.1596,1.1094,1.2973,2.0414
2.1103,1.7718,1.4919,1.1482,1.1174,1.3229,2.0406
2.1286,1.779,1.4663,1.1494,1.1305,1.3492,2.0633
2.1578,1.7889,1.4506,1.152,1.1438,1.3698,2.0909
2.1723,1.8055,1.4422,1.1594,1.1516,1.3907,2.1071
2.183,1.8175,1.442,1.1701,1.1555,1.4118,2.1179
2.2038,1.8217,1.4506,1.178,1.1546,1.4384,2.1218
2.2303,1.8315,1.4569,1.1854,1.1577,1.469,2.1217
2.2441,1.8523,1.4571,1.1836,1.1706,1.4981,2.1186
2.2428,1.8762,1.4573,1.1733,1.1853,1.5299,2.1092
2.2333,1.8903,1.4574,1.173,1.1977,1.557,2.0983
2.1896,1.8815,1.456,1.1783,1.2085,1.5661,2.0145
2.1295,1.874,1.4861,1.1873,1.2094,1.5621,1.8818
2.0846,1.8765,1.5404,1.2077,1.2083,1.5591,1.778
2.0411,1.8947,1.5788,1.3312,1.2075,1.5556,1.6896
2.0083,1.9264,1.6166,1.5968,1.1998,1.5461,1.6178
2.0005,1.966,1.6552,1.8914,1.2012,1.5336,1.5712
2.0077,2.0051,1.6834,2.1398,1.211,1.5245,1.5601
2.013,2.0316,1.7051,2.326,1.2165,1.5178,1.5591
2.02,2.058,1.7221,2.5056,1.2255,1.5116,1.5596
2.025,2.0899,1.7345,2.6846,1.2389,1.5013,1.5859
2.0235,2.121,1.7471,2.8203,1.247,1.4938,1.6244
2.1072,2.1349,1.7599,2.9231,1.2512,1.4926,1.6512
2.2645,2.1411,1.7796,3.002,1.2592,1.4932,1.6743
2.3862,2.1496,1.8077,3.0621,1.27,1.495,1.6912
2.4819,2.1547,1.8213,3.1066,1.2827,1.4964,1.7047
2.5577,2.1496,1.829,3.1545,1.3015,1.4974,1.7194
2.613,2.1526,1.8526,3.2106,1.3245,1.5023,1.7265
2.6463,2.1771,1.8786,3.2621,1.3518,1.5114,1.7231
2.6729,2.195,1.8965,3.3199,1.3777,1.5153,1.7118
2.7022,2.2004,1.9041,3.4052,1.3965,1.5083,1.6998
2.7357,2.2034,1.9007,3.4932,1.4102,1.484,1.7011
2.7653,2.2113,1.9442,3.5745,1.4202,1.4482,1.7167
2.7809,2.2265,2.0253,3.6534,1.4388,1.4125,1.7269
2.7731,2.2477,2.1064,3.7108,1.4596,1.3817,1.7131
2.7481,2.2595,2.1943,3.7548,1.472,1.3657,1.6892
2.7322,2.2707,2.278,3.8853,1.4934,1.354,1.6718
2.7262,2.3008,2.3484,4.1211,1.5212,1.3407,1.6629
2.713,2.3333,2.4062,4.3439,1.5631,1.3174,1.6617
2.6915,2.3526,2.4583,4.5161,1.6138,1.2939,1.6608
2.6759,2.3569,2.4963,4.647,1.6471,1.2967,1.6785
2.6677,2.35,2.5239,4.7546,1.6677,1.3102,1.7099
2.6649,2.3451,2.544,4.8415,1.6815,1.32,1.7339
2.6661,2.3487,2.566,4.9134,1.6903,1.3256,1.7538
2.6701,2.3514,2.572,4.9848,1.6967,1.3264,1.7647
2.7005,2.3542,2.5617,5.0503,1.6964,1.3255,1.7667
2.7681,2.3425,2.5642,5.0732,1.6911,1.3311,1.767
2.8658,2.3183,2.5668,5.0321,1.6886,1.3414,1.7778
2.9675,2.2853,2.5719,4.9693,1.6777,1.5059,1.7962
3.0416,2.2668,2.5847,4.9217,1.6796,1.8442,1.8175
3.1241,2.2844,2.6947,4.892,1.7117,2.2176,1.8774
3.2218,2.3355,2.9038,4.872,1.7593,2.5548,1.9545
3.3076,2.4132,3.112,4.9466,1.8295,2.8095,1.9926
3.3942,2.4835,3.2987,5.1513,1.9037,3.0391,2.0143
3.4155,2.5718,3.4458,5.458,2.0036,3.2604,2.0423
3.3751,2.6723,3.5574,5.7793,2.1185,3.4662,2.0628
3.3496,2.7456,3.6387,6.015,2.2066,3.642,2.0826
3.3304,2.8018,3.7173,6.1969,2.282,3.7721,2.105
3.3131,2.9112,3.7988,6.357,2.3454,3.8684,2.1223
3.2992,3.0686,3.8587,6.4883,2.3933,3.9386,2.1388
3.3138,3.1923,3.9003,6.5788,2.4231,3.9938,2.1575
3.3429,3.2789,3.9326,6.6346,2.4423,4.0397,2.1751
3.3616,3.3468,3.9541,6.6536,2.463,4.0766,2.1916
3.3972,3.4016,3.9718,6.6545,2.484,4.1136,2.1998
3.4478,3.4319,3.9632,6.6452,2.5026,4.1659,2.2096
3.4877,3.4425,3.9354,6.6463,2.5136,4.2511,2.228
3.5244,3.4722,3.9255,6.8077,2.5347,4.3647,2.2377
3.5621,3.516,3.92,7.0877,2.5696,4.4693,2.2439
3.5897,3.5514,3.9371,7.4219,2.6256,4.5807,2.2549
3.6109,3.5865,3.9799,7.759,2.6992,4.7072,2.2638
3.6292,3.6229,4.0674,8.0007,2.7462,4.8356,2.2986
3.642,3.6828,4.2197,8.227,2.7752,4.9713,2.3516
3.6508,3.7609,4.3883,8.4516,2.8175,5.0813,2.3944
3.66,3.83,4.5343,8.6365,2.8656,5.1555,2.4332
3.6679,3.8799,4.6492,8.7826,2.9035,5.2115,2.4639
3.6719,3.912,4.7359,8.8945,2.9339,5.2653,2.4913
3.672,3.9316,4.7978,8.9648,2.9561,5.3159,2.517
3.6532,3.9411,4.8438,9.0087,2.9729,5.3542,2.539
3.6091,3.9497,4.8725,9.0373,2.9859,5.3822,2.5551
3.537,3.9585,4.8896,9.0525,2.9947,5.4122,2.5724
3.4512,3.9698,4.8986,9.0561,3.0025,5.39,2.5907
3.386,3.9694,4.9091,9.0521,3.0017,5.2897,2.5909
3.3111,3.9476,4.8631,9.0476,2.9863,5.1457,2.5475
3.2152,3.9078,4.7458,9.0363,2.9567,5.0075,2.5065
3.1418,3.8773,4.6129,9.0262,2.9112,4.9431,2.4979
3.0674,3.8766,4.5774,8.9897,2.8682,4.9692,2.4874
2.9897,3.8571,4.6332,8.8798,2.8029,5.0193,2.4797
2.9238,3.8335,4.6821,8.7549,2.7189,5.0219,2.4851
2.8832,3.8431,4.7435,8.6777,2.6535,5.0045,2.4917
2.9016,3.876,4.7904,8.6244,2.6075,4.9952,2.5023
2.9437,3.8895,4.813,8.5571,2.5732,4.9905,2.5193
3.0045,3.8962,4.8444,8.4888,2.5413,4.9859,2.5308
3.0578,3.9317,4.8845,8.4516,2.525,4.9842,2.5433
3.0692,3.964,4.9159,8.4374,2.5224,4.9847,2.5566
3.0693,3.9848,4.9391,8.4268,2.5189,4.982,2.5662
3.0348,3.9979,4.9531,8.4193,2.5154,4.9732,2.5757
2.9773,4.0085,4.9862,8.4171,2.5086,4.9531,2.5793
2.9354,4.0209,5.0346,8.4105,2.496,4.9016,2.5737
2.8926,4.008,5.0595,8.2787,2.4682,4.8134,2.568
2.8461,3.9719,5.069,8.0395,2.4366,4.7264,2.5613
2.8275,3.9334,5.0487,7.6532,2.3747,4.6281,2.5531
2.8285,3.887,5.005,7.1704,2.2803,4.5108,2.5496
2.8255,3.8395,4.9166,6.806,2.2208,4.386,2.5182
2.824,3.7715,4.7825,6.4764,2.1847,4.2443,2.4676
2.823,3.6954,4.6472,6.1382,2.1275,4.1174,2.4196
2.8214,3.6368,4.5397,5.8489,2.0601,4.0227,2.3735
2.8263,3.5918,4.4675,5.6124,2.0166,3.9481,2.34
2.8511,3.5805,4.409,5.4269,1.9904,3.8748,2.3079
2.8816,3.5926,4.3653,5.2952,1.9725,3.8076,2.2808
2.8944,3.6014,4.331,5.1954,1.9594,3.7586,2.262
2.8972,3.6113,4.3055,5.1205,1.9521,3.7206,2.2502
2.9108,3.6568,4.2944,5.078,1.9511,3.678,2.2269
2.93,3.7253,4.3137,5.0875,1.9482,3.6297,2.185
2.9362,3.7768,4.3414,5.1231,1.9395,3.5841,2.1463
2.9456,3.8165,4.3688,5.2008,1.9299,3.5398,2.1223
2.9611,3.846,4.4091,5.3042,1.9228,3.4925,2.0854
2.9595,3.8493,4.468,5.269,1.9177,3.3936,2.0361
2.9497,3.8251,4.4395,5.1475,1.914,3.1166,1.9969
2.9448,3.7997,4.3334,5.0452,1.9112,2.7598,1.9557
2.9404,3.7607,4.2448,4.9411,1.9126,2.4964,1.907
2.921,3.6971,4.142,4.8399,1.9136,2.3058,1.8582
2.8524,3.6163,4.0452,4.7519,1.8937,2.1608,1.7983
2.761,3.5159,3.9598,4.6943,1.8607,2.0493,1.7393
2.6475,3.3662,3.8652,4.6547,1.8355,1.9716,1.6977
2.5165,3.1894,3.7709,4.603,1.811,1.9039,1.6565
2.4181,3.0514,3.6979,4.545,1.7871,1.8385,1.6238
2.38,2.9516,3.6454,4.5051,1.7697,1.8008,1.5999
2.3822,2.8789,3.609,4.4794,1.7533,1.7809,1.5742
2.3767,2.8307,3.5439,4.4641,1.7426,1.7433,1.5395
2.3672,2.794,3.4543,4.4591,1.7493,1.6966,1.5069
2.3603,2.7664,3.3769,4.4463,1.7603,1.6626,1.4862
2.3643,2.7527,3.3166,4.426,1.7729,1.6323,1.4755
2.3533,2.7434,3.2787,4.4023,1.7938,1.5977,1.4692
2.328,2.7504,3.2491,4.3952,1.8158,1.5612,1.4542
2.3217,2.7753,3.2355,4.4397,1.8214,1.5165,1.4388
2.3272,2.795,3.2133,4.5516,1.8116,1.4622,1.4245
2.3339,2.7957,3.1784,4.6898,1.8033,1.413,1.3967
2.3315,2.7825,3.131,4.7992,1.8054,1.382,1.3585
2.3149,2.7729,3.071,4.8819,1.8058,1.3722,1.3257
2.2799,2.7402,3.0244,4.9367,1.8139,1.376,1.3034
2.2428,2.6893,2.9853,4.9799,1.8417,1.3788,1.2837
2.2207,2.653,2.9539,5.0242,1.8663,1.3808,1.2694
2.2056,2.6323,2.9332,5.0757,1.8908,1.4,1.2692
2.1701,2.5672,2.9276,5.1198,1.9225,1.4229,1.2756
2.1186,2.4638,2.9001,5.1185,1.9692,1.4352,1.282
2.0884,2.3886,2.8477,5.1006,2.0263,1.45,1.285
2.0577,2.3337,2.7785,5.0709,2.0794,1.4678,1.2805
2.0182,2.3089,2.6891,5.0186,2.1229,1.4863,1.2671
1.9883,2.2918,2.5831,4.9831,2.1479,1.5053,1.2521
1.9709,2.2876,2.5163,4.9589,2.1698,1.5191,1.2412
1.9691,2.3139,2.4945,4.9261,2.1972,1.5278,1.2332
1.9733,2.3411,2.4683,4.8929,2.2144,1.5328,1.2257
1.973,2.3688,2.4518,4.8679,2.2459,1.5351,1.2184
1.9739,2.3959,2.457,4.8474,2.2907,1.5367,1.2284
1.9944,2.4095,2.4829,4.8303,2.3242,1.5486,1.2459
2.0289,2.4099,2.5125,4.8156,2.3486,1.5641,1.2537
2.0667,2.4145,2.5398,4.8323,2.3699,1.566,1.2784
2.106,2.4231,2.5613,4.8719,2.3872,1.5633,1.3107
2.102,2.4259,2.5794,4.9007,2.3945,1.5559,1.3416
2.0636,2.4315,2.5902,4.9217,2.3963,1.5421,1.3746
2.0324,2.45,2.6153,4.9332,2.3941,1.5307,1.4015
2.0233,2.4737,2.6534,4.9273,2.396,1.5224,1.4324
2.0337,2.4909,2.6804,4.932,2.4061,1.5177,1.4673
2.0361,2.5035,2.6931,4.9513,2.4029,1.5171,1.4942
2.0316,2.5126,2.6953,4.9649,2.3845,1.5124,1.5083
2.0272,2.4986,2.6954,4.9585,2.3729,1.5076,1.5382
